length_url,length_hostname,ip,nb_dots,nb_hyphens,nb_at,nb_qm,nb_and,nb_eq,nb_underscore,nb_tilde,nb_percent,nb_slash,nb_star,nb_colon,nb_comma,nb_semicolumn,nb_dollar,nb_space,nb_www,nb_com,nb_dslash,http_in_path,https_token,ratio_digits_url,ratio_digits_host,punycode,port,tld_in_path,tld_in_subdomain,abnormal_subdomain,nb_subdomains,prefix_suffix,random_domain,shortening_service,path_extension,nb_redirection,nb_external_redirection,length_words_raw,char_repeat,shortest_words_raw,shortest_word_host,shortest_word_path,longest_word_host,longest_word_path,avg_words_raw,avg_word_host,avg_word_path,phish_hints,domain_in_brand,brand_in_subdomain,brand_in_path,suspecious_tld,statistical_report,nb_hyperlinks,ratio_intHyperlinks,nb_extCSS,ratio_extRedirection,ratio_extErrors,login_form,external_favicon,links_in_tags,ratio_intMedia,ratio_extMedia,iframe,popup_window,safe_anchor,onmouseover,right_clic,empty_title,domain_in_title,domain_with_copyright,status
64,14,0,0.03125,0.046875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.015625,0.0,0.0,0.0,0.0,0.015625,0.015625,0.0,0,0,0.0,0.0,0,0,1,0,0,0.03125,1,0,0,0,0.0,0.0,7,4,3,3,6,6,9,6.571428571,4.5,7.4,0,0,0,0,0,0,2.09375,0.873134328,0.0,0.352941176,0.058823529,0,1,83.33333333,66.66666667,33.33333333,0,0,14.28571429,0,0,0,0,1,0
34,12,0,0.058823529411764705,0.029411764705882353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11764705882352941,0.0,0.029411764705882353,0.0,0.0,0.0,0.0,0.029411764705882353,0.0,0.0,0,1,0.0,0.0,0,0,0,0,0,0.058823529411764705,0,0,1,0,0.058823529411764705,0.0,5,3,3,3,3,4,5,3.8,3.5,4.0,0,0,0,0,0,0,4.117647058823529,0.45,0.08823529411764706,0.285714286,0.051948052,0,1,61.9047619,0.0,100.0,0,0,36.95652174,0,0,0,0,1,0
65,7,0,0.046153846153846156,0.0,0.0,0.03076923076923077,0.0,0.015384615384615385,0.0,0.0,0.0,0.1076923076923077,0.0,0.03076923076923077,0.0,0.0,0.0,0.0,0.0,0.015384615384615385,0.015384615384615385,1,0,0.046153846,0.0,0,0,0,0,0,0.046153846153846156,0,0,0,0,0.0,0.0,9,1,2,4,2,4,10,4.777777778,4.0,4.875,0,0,0,0,0,0,0.03076923076923077,1.0,0.0,0.0,0.0,0,0,100.0,100.0,0.0,0,0,0.0,0,0,1,1,0,1
94,28,1,0.031914893617021274,0.010638297872340425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06382978723404255,0.0,0.010638297872340425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.234042553,0.0,0,0,0,0,0,0.031914893617021274,1,0,0,0,0.0,0.0,7,4,3,3,6,7,32,10.85714286,5.25,18.33333333,0,0,0,0,0,0,0.32978723404255317,0.032258065,0.0,0.1,0.033333333,0,0,0.0,0.0,100.0,0,0,0.0,0,0,0,0,1,1
30,14,0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.03333333333333333,0.0,0.0,0.0,0.0,0.03333333333333333,0.0,0.0,0,1,0.033333333,0.071428571,0,0,0,0,0,0.1,0,0,0,0,0.06666666666666667,0.0,4,3,3,3,3,6,4,4.0,4.5,3.5,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,1,1,1,1
48,15,0,0.041666666666666664,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.020833333333333332,0.0,0.0,0.0,0.0,0.020833333333333332,0.020833333333333332,0.0,0,1,0.0,0.0,0,0,1,0,0,0.041666666666666664,0,0,0,0,0.020833333333333332,0.0,5,3,3,3,4,7,10,6.4,5.0,7.333333333,0,0,0,0,0,0,1.75,0.488095238,0.0,0.023255814,0.139534884,0,1,75.0,4.761904762,95.23809524,0,0,35.71428571,0,0,0,1,1,0
56,15,0,0.03571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.017857142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0,0,0,0,0,0.03571428571428571,0,0,0,0,0.0,0.0,8,0,1,11,1,11,12,4.75,11.0,3.857142857,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,1,1,0,1
74,18,0,0.02702702702702703,0.08108108108108109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0945945945945946,0.0,0.013513513513513514,0.0,0.0,0.0,0.0,0.013513513513513514,0.0,0.0,0,1,0.121621622,0.0,0,0,0,0,0,0.02702702702702703,0,0,0,0,0.013513513513513514,0.0,12,7,1,3,1,10,8,4.25,6.5,3.8,0,0,0,0,0,0,0.10810810810810811,0.375,0.0,0.8,0.0,0,0,100.0,0.0,0.0,0,0,16.66666667,0,0,0,1,0,0
72,9,1,0.013888888888888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06944444444444445,0.0,0.013888888888888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.291666667,0.0,0,0,0,0,0,0.013888888888888888,0,0,0,0,0.027777777777777776,0.0,4,6,4,5,4,5,40,14.5,5.0,17.66666667,0,0,0,0,0,0,0.3055555555555556,0.409090909,0.0,0.923076923,0.153846154,0,0,0.0,100.0,0.0,0,0,0.0,0,0,0,1,1,1
30,10,0,0.03333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13333333333333333,0.0,0.03333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0,0,0,0,0,0.03333333333333333,0,0,0,0,0.06666666666666667,0.0,2,1,6,6,11,6,11,8.5,6.0,11.0,0,0,0,0,0,0,0.5333333333333333,0.625,0.03333333333333333,0.0,0.0,0,1,57.14285714,0.0,100.0,0,0,0.0,0,0,0,1,0,0
124,50,1,0.03225806451612903,0.008064516129032258,0.0,0.008064516129032258,0.016129032258064516,0.024193548387096774,0.016129032258064516,0.0,0.0,0.03225806451612903,0.0,0.008064516129032258,0.0,0.0,0.0,0.0,0.0,0.008064516129032258,0.0,0,1,0.1693548389999999,0.0,0,0,0,1,0,0.024193548387096774,1,0,0,0,0.008064516129032258,0.0,12,3,2,3,2,13,17,8.25,8.4,8.142857142999999,0,0,0,0,0,0,0.4112903225806452,1.0,0.0,0.0,0.0,0,0,100.0,100.0,0.0,0,0,100.0,0,0,0,1,1,1
26,18,0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11538461538461539,0.0,0.038461538461538464,0.0,0.0,0.0,0.0,0.038461538461538464,0.0,0.0,0,1,0.0,0.0,0,0,0,0,0,0.07692307692307693,0,0,0,0,0.0,0.0,2,3,3,3,0,10,0,6.5,6.5,0.0,0,0,0,0,0,0,3.230769230769231,0.94047619,0.0,0.6,0.4,0,0,100.0,100.0,0.0,0,0,37.5,0,0,0,0,0,0
83,10,1,0.024096385542168676,0.10843373493975904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.060240963855421686,0.0,0.012048192771084338,0.0,0.0,0.0,0.0,0.012048192771084338,0.012048192771084338,0.0,0,1,0.096385542,0.0,0,0,1,0,0,0.024096385542168676,0,1,0,0,0.012048192771084338,0.0,14,6,1,2,1,3,8,4.214285714,2.5,4.5,0,0,0,0,0,0,3.2289156626506026,0.97761194,0.0,0.0,0.0,0,0,88.88888889,66.66666667,33.33333333,0,0,87.5,0,0,0,0,1,0
130,34,0,0.023076923076923078,0.06923076923076923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03076923076923077,0.0,0.007692307692307693,0.0,0.0,0.0,0.0,0.007692307692307693,0.0,0.0,0,1,0.0,0.0,0,0,0,0,0,0.023076923076923078,1,0,0,0,0.007692307692307693,0.0,14,5,2,3,2,26,11,7.571428571,14.5,6.416666667,0,0,0,0,0,0,0.33076923076923076,0.651162791,0.007692307692307693,0.133333333,0.0,0,1,60.0,0.0,100.0,0,0,77.27272727,0,0,0,1,1,0
32,11,0,0.03125,0.03125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09375,0.0,0.03125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.03125,0,0,1,0,0.03125,0.0,3,0,3,7,3,7,8,6.0,7.0,5.5,0,0,0,0,0,0,0.15625,0.8,0.0,0.0,0.0,0,0,100.0,0.0,100.0,0,1,0.0,0,0,0,0,0,1
25,16,0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.04,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.12,0,0,0,0,0.0,0.0,2,3,3,3,0,5,0,4.0,4.0,0.0,0,0,0,0,0,0,1.08,0.0,0.0,0.222222222,0.074074074,0,1,0.0,0.0,100.0,0,0,0.0,0,0,0,0,1,0
32,13,0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15625,0.0,0.03125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.03125,0.0,0,0,0,0,0,0.0625,0,0,0,0,0.0,0.0,5,0,1,3,1,5,4,3.2,4.0,2.666666667,0,0,0,0,0,0,1.375,0.954545455,0.0,0.5,0.5,1,0,100.0,100.0,0.0,0,0,0.0,0,0,0,1,0,0
51,16,0,0.0196078431372549,0.0196078431372549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11764705882352941,0.0,0.0196078431372549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.0196078431372549,1,0,0,0,0.0196078431372549,0.0,6,1,2,12,2,12,7,5.666666667,12.0,4.4,2,0,0,0,0,0,0.39215686274509803,0.95,0.0,0.0,0.0,0,0,80.0,0.0,0.0,0,0,100.0,0,0,0,1,0,1
30,22,0,0.06666666666666667,0.03333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.03333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0,0,0,0,0,0.06666666666666667,1,0,1,0,0.0,0.0,3,0,2,2,0,11,0,5.333333333,5.333333333,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,1,1,0,1
26,13,1,0.11538461538461539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11538461538461539,0.0,0.038461538461538464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.384615385,0.7692307690000001,0,0,1,1,1,0.11538461538461539,0,0,0,0,0.038461538461538464,0.038461538461538464,9,6,2,2,2,3,5,2.777777778,2.5,3.0,0,0,0,0,0,2,1.1153846153846154,1.0,0.0,0.0,0.0,0,0,100.0,100.0,0.0,0,0,100.0,0,0,0,1,0,1
58,26,0,0.05172413793103448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06896551724137931,0.0,0.017241379310344827,0.0,0.0,0.0,0.0,0.017241379310344827,0.0,0.0,0,1,0.0,0.0,0,0,0,0,0,0.05172413793103448,0,0,0,0,0.0,0.0,5,4,3,3,4,18,10,8.6,10.5,7.333333333,0,0,0,0,0,0,2.2758620689655173,0.803030303,0.05172413793103448,0.038461538,0.230769231,0,1,30.76923077,0.0,0.0,0,0,60.0,0,0,0,0,1,0
46,16,0,0.043478260869565216,0.0,0.0,0.021739130434782608,0.0,0.0,0.0,0.0,0.0,0.06521739130434782,0.0,0.021739130434782608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0,0,0,0,0,0.043478260869565216,0,0,0,0,0.0,0.0,4,1,3,12,3,12,9,8.0,12.0,6.666666667,0,0,0,0,0,0,0.3695652173913043,1.0,0.0,0.0,0.0,0,0,100.0,0.0,0.0,0,0,100.0,0,0,0,1,1,1
22,14,0,0.09090909090909091,0.045454545454545456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13636363636363635,0.0,0.045454545454545456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.045454545,0.071428571,0,0,0,1,0,0.09090909090909091,1,1,0,0,0.0,0.0,3,0,2,2,0,4,0,3.0,3.0,0.0,0,0,0,0,0,0,0.045454545454545456,1.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,100.0,0,0,1,1,0,1
48,20,0,0.041666666666666664,0.020833333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.020833333333333332,0.0,0.0,0.0,0.0,0.020833333333333332,0.0,0.0,0,1,0.0,0.0,0,0,0,0,0,0.041666666666666664,1,0,1,0,0.020833333333333332,0.0,5,3,3,3,5,12,7,6.6,7.5,6.0,0,0,0,0,0,0,1.2083333333333333,0.948275862,0.0,0.666666667,0.333333333,0,0,100.0,100.0,0.0,0,0,25.0,0,0,0,0,1,0
52,20,0,0.057692307692307696,0.019230769230769232,0.038461538461538464,0.0,0.0,0.0,0.0,0.0,0.0,0.09615384615384616,0.0,0.019230769230769232,0.0,0.0,0.0,0.0,0.019230769230769232,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.057692307692307696,1,0,0,0,0.019230769230769232,0.0,6,3,3,3,3,13,6,5.5,8.0,4.25,0,0,0,0,0,0,1.6538461538461537,0.755813953,0.07692307692307693,0.19047619,0.0,0,1,12.5,0.0,0.0,0,0,66.66666667,0,0,0,1,0,1
51,20,0,0.0392156862745098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11764705882352941,0.0,0.0196078431372549,0.0,0.0,0.0,0.0,0.0196078431372549,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.0392156862745098,0,0,0,0,0.0,0.0,5,3,3,3,3,12,8,6.8,7.5,6.333333333,0,0,0,0,0,0,0.8235294117647058,0.166666667,0.0784313725490196,0.2,0.0,0,1,11.76470588,0.0,0.0,0,0,9.090909091,0,0,0,1,1,1
45,23,0,0.044444444444444446,0.044444444444444446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08888888888888889,0.0,0.022222222222222223,0.0,0.0,0.0,0.0,0.022222222222222223,0.0,0.0,0,1,0.0,0.0,0,0,0,0,0,0.044444444444444446,0,0,0,0,0.022222222222222223,0.0,6,3,3,3,6,6,7,4.833333333,4.0,6.5,1,0,0,0,0,0,0.1111111111111111,0.6,0.0,0.0,0.0,0,0,0.0,100.0,0.0,0,0,50.0,0,0,0,1,0,1
46,20,0,0.06521739130434782,0.0,0.0,0.021739130434782608,0.0,0.021739130434782608,0.0,0.0,0.0,0.06521739130434782,0.0,0.021739130434782608,0.0,0.0,0.0,0.0,0.021739130434782608,0.0,0.0,0,1,0.108695652,0.0,0,0,0,0,0,0.06521739130434782,0,0,0,0,0.0,0.0,6,3,2,3,2,12,5,5.0,7.5,3.75,0,0,0,0,0,0,3.108695652173913,0.93006993,0.021739130434782608,0.0,0.0,0,1,73.91304348,100.0,0.0,0,0,77.77777778,0,0,0,1,1,1
38,26,0,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10526315789473684,0.0,0.02631578947368421,0.0,0.0,0.0,0.0,0.02631578947368421,0.0,0.0,0,1,0.0,0.0,0,0,0,0,0,0.05263157894736842,0,0,0,0,0.0,0.0,3,3,3,3,3,18,3,8.0,10.5,3.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,1,1,0,1
61,11,0,0.03278688524590164,0.03278688524590164,0.0,0.01639344262295082,0.0,0.01639344262295082,0.0,0.0,0.0,0.08196721311475409,0.0,0.01639344262295082,0.0,0.0,0.0,0.0,0.01639344262295082,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.03278688524590164,0,0,0,0,0.01639344262295082,0.0,9,3,3,3,3,3,7,4.555555556,3.0,5.0,0,0,0,0,0,0,1.1475409836065573,0.542857143,0.03278688524590164,0.125,0.09375,0,1,58.82352941,100.0,0.0,0,0,14.28571429,0,0,0,0,0,0
59,21,0,0.03389830508474576,0.01694915254237288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11864406779661017,0.0,0.01694915254237288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0,0,1,0,0,0.03389830508474576,1,0,0,0,0.01694915254237288,0.0,8,1,2,18,2,18,8,5.25,18.0,3.428571429,3,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,1,1,0,1
32,23,0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.03125,0.0,0.0,0.0,0.0,0.03125,0.0,0.03125,0,1,0.0,0.0,0,0,0,0,0,0.0625,0,0,0,0,0.0,0.0,2,3,3,3,0,15,0,9.0,9.0,0.0,0,0,0,0,0,0,1.46875,0.936170213,0.0,0.666666667,0.0,0,0,100.0,100.0,0.0,0,0,62.5,0,0,0,0,0,0
53,13,1,0.03773584905660377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05660377358490566,0.0,0.018867924528301886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.490566038,0.0,0,0,0,0,0,0.03773584905660377,0,1,0,0,0.018867924528301886,0.0,3,4,2,2,32,7,32,13.66666667,4.5,32.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,1,1,0,1
45,16,0,0.044444444444444446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.022222222222222223,0.0,0.0,0.0,0.0,0.022222222222222223,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.044444444444444446,0,0,0,0,0.0,0.0,3,4,3,3,20,8,20,10.33333333,5.5,20.0,0,1,0,0,0,0,3.6444444444444444,0.402439024,0.28888888888888886,0.0,0.0,0,1,21.05263158,0.0,100.0,0,0,100.0,0,0,0,0,0,0
34,20,0,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08823529411764706,0.0,0.029411764705882353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.029411765,0.05,0,0,0,0,0,0.058823529411764705,0,0,0,0,0.058823529411764705,0.0,3,0,3,3,6,12,6,7.0,7.5,6.0,0,0,0,0,0,0,2.6470588235294117,0.7888888890000001,0.0,0.0,0.052631579,0,1,73.33333333,66.66666667,33.33333333,0,0,85.71428571,0,0,0,1,0,1
34,21,0,0.08823529411764706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08823529411764706,0.0,0.029411764705882353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.176470588,0.285714286,0,0,0,0,0,0.08823529411764706,0,0,0,0,0.0,0.0,4,1,2,2,5,7,5,5.0,5.0,5.0,1,0,0,0,0,0,0.3235294117647059,0.0,0.058823529411764705,0.0,0.0,0,1,0.0,0.0,0.0,0,0,0.0,0,0,0,1,1,1
36,24,0,0.1388888888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.027777777777777776,0.0,0.0,0.0,0.0,0.027777777777777776,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.08333333333333333,0,0,0,0,0.027777777777777776,0.0,2,3,3,3,0,16,0,9.5,9.5,0.0,0,0,0,0,0,0,0.8055555555555556,0.551724138,0.027777777777777776,0.0,0.692307692,0,1,75.0,100.0,0.0,0,0,37.5,0,0,0,1,1,1
67,22,0,0.04477611940298507,0.0,0.0,0.0,0.0,0.0,0.029850746268656716,0.0,0.0,0.05970149253731343,0.0,0.014925373134328358,0.0,0.0,0.0,0.0,0.014925373134328358,0.0,0.0,0,1,0.0,0.0,0,0,0,0,0,0.04477611940298507,0,0,1,0,0.0,0.0,7,3,3,3,3,14,10,7.142857143,8.5,6.6,0,0,0,0,0,0,1.8805970149253732,0.944444444,0.0,0.0,0.0,0,0,66.66666667,100.0,0.0,0,0,91.52542373,0,0,0,0,1,0
41,23,0,0.04878048780487805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0975609756097561,0.0,0.024390243902439025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.024390244,0.0,0,0,0,0,0,0.04878048780487805,0,0,0,0,0.024390243902439025,0.0,4,0,2,8,2,10,6,6.5,9.0,4.0,0,0,0,0,0,0,2.8292682926829267,0.879310345,0.0,0.214285714,0.071428571,0,1,87.09677419,83.33333333,16.66666667,0,0,0.0,0,0,0,0,0,1
41,25,0,0.04878048780487805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07317073170731707,0.0,0.024390243902439025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0,0,0,0,0,0.04878048780487805,0,0,0,0,0.024390243902439025,0.0,3,2,3,21,3,21,4,9.333333333,21.0,3.5,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,1,1,0,1
80,32,0,0.0375,0.0375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0125,0.0,0.0,0.0,0.0,0.0125,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.0375,1,0,0,0,0.0,0.0,7,3,3,3,4,21,10,8.428571429,12.0,7.0,0,0,0,0,0,0,2.4875,0.924623116,0.0125,0.333333333,0.0,0,1,94.54545455,94.11764706,5.8823529410000015,0,0,25.0,0,0,0,1,0,0
38,16,0,0.05263157894736842,0.02631578947368421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10526315789473684,0.0,0.02631578947368421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.078947368,0.125,0,0,0,0,0,0.05263157894736842,1,1,0,0,0.02631578947368421,0.0,5,0,2,3,2,9,7,4.8,6.0,4.0,2,0,0,0,0,2,1.4736842105263157,1.0,0.0,0.0,0.0,0,0,100.0,100.0,0.0,0,0,0.0,0,0,0,1,0,1
403,12,1,0.009925558312655087,0.004962779156327543,0.0,0.0,0.0,0.0,0.0,0.0,0.23821339950372208,0.019851116625310174,0.0,0.0024813895781637717,0.0,0.0,0.0,0.0,0.0024813895781637717,0.004962779156327543,0.0,0,1,0.406947891,0.25,0,0,1,0,0,0.007444168734491315,1,0,0,0,0.009925558312655087,0.0,106,8,1,8,1,8,40,2.688679245,8.0,2.638095238,0,0,0,1,0,0,1.248138957816377,0.011928429,0.007444168734491315,0.016096579,0.7082494970000001,0,1,0.0,0.0,100.0,0,0,4.166666667,0,0,0,1,1,1
29,20,0,0.06896551724137931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10344827586206896,0.0,0.034482758620689655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.06896551724137931,0,0,1,0,0.0,0.0,2,2,7,7,0,8,0,7.5,7.5,0.0,0,1,0,0,0,0,0.7931034482758621,0.086956522,0.10344827586206896,0.047619048,0.0,0,1,0.0,0.0,100.0,0,0,0.0,0,0,0,1,0,1
59,11,0,0.03389830508474576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13559322033898305,0.0,0.01694915254237288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.033898305,0.0,0,0,0,0,0,0.03389830508474576,0,0,0,0,0.0,0.0,8,1,3,7,3,7,7,5.0,7.0,4.714285714,0,0,0,0,0,0,0.01694915254237288,1.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,1,0,1
102,13,0,0.00980392156862745,0.09803921568627451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.049019607843137254,0.0,0.00980392156862745,0.0,0.0,0.0,0.0,0.0,0.00980392156862745,0.0,0,0,0.058823529,0.0,0,0,1,0,0,0.00980392156862745,0,0,0,0,0.0,0.0,14,1,2,9,2,9,9,5.5,9.0,5.230769231,0,0,0,0,0,0,3.323529411764706,0.483775811,0.0196078431372549,0.068571429,0.0,0,1,20.0,5.555555556,94.44444444,0,0,21.7877095,0,0,0,1,1,0
73,40,0,0.0684931506849315,0.0273972602739726,0.0136986301369863,0.0,0.0,0.0,0.0,0.0,0.0,0.0410958904109589,0.0,0.0136986301369863,0.0,0.0,0.0,0.0,0.0,0.0136986301369863,0.0,0,1,0.0,0.0,0,0,1,0,0,0.0410958904109589,0,0,1,0,0.0,0.0,9,1,1,1,3,9,17,6.0,5.166666667,7.666666667,0,0,0,0,0,0,0.3013698630136986,0.181818182,0.0136986301369863,0.277777778,0.0,0,1,0.0,16.66666667,83.33333333,0,0,25.0,0,0,0,1,1,1
44,36,0,0.11363636363636363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06818181818181818,0.0,0.022727272727272728,0.0,0.0,0.0,0.0,0.0,0.022727272727272728,0.0,0,1,0.0,0.0,0,0,0,0,0,0.06818181818181818,0,0,1,0,0.022727272727272728,0.0,4,2,3,3,0,8,0,6.5,6.5,0.0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,1,1,0,1
43,21,0,0.046511627906976744,0.0,0.0,0.0,0.0,0.0,0.023255813953488372,0.0,0.0,0.09302325581395349,0.0,0.023255813953488372,0.0,0.0,0.0,0.0,0.023255813953488372,0.0,0.0,0,1,0.0,0.0,0,0,0,0,0,0.046511627906976744,0,0,0,0,0.046511627906976744,0.0,4,4,3,3,6,13,6,7.0,8.0,6.0,0,0,0,0,0,0,1.372093023255814,0.6949152540000001,0.046511627906976744,0.166666667,0.111111111,0,1,66.66666667,0.0,0.0,0,0,50.0,0,0,0,1,0,1
127,50,1,0.031496062992125984,0.007874015748031496,0.0,0.007874015748031496,0.015748031496062992,0.023622047244094488,0.015748031496062992,0.0,0.0,0.03937007874015748,0.0,0.007874015748031496,0.0,0.0,0.0,0.0,0.0,0.007874015748031496,0.0,0,1,0.181102362,0.0,0,0,0,1,0,0.023622047244094488,1,0,0,0,0.0,0.0,13,2,2,3,2,13,17,7.769230769,8.4,7.375,0,0,0,0,0,0,0.4015748031496063,1.0,0.0,0.0,0.0,0,0,100.0,100.0,0.0,0,0,100.0,0,0,0,1,1,1
24,15,0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.041666666666666664,0.0,0.0,0.0,0.0,0.041666666666666664,0.0,0.0,0,0,0.125,0.2,0,0,0,0,0,0.08333333333333333,0,0,0,0,0.0,0.0,2,6,3,3,0,7,0,5.0,5.0,0.0,0,0,0,0,0,0,2.3333333333333335,0.8035714290000001,0.041666666666666664,0.545454545,0.181818182,0,1,83.33333333,0.0,0.0,0,0,38.46153846,0,0,0,1,0,0
26,17,0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11538461538461539,0.0,0.038461538461538464,0.0,0.0,0.0,0.0,0.038461538461538464,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.07692307692307693,0,0,0,0,0.0,0.0,2,3,3,3,0,10,0,6.5,6.5,0.0,0,0,0,0,0,0,6.038461538461538,0.961783439,0.0,0.0,0.0,0,0,82.35294118,100.0,0.0,0,0,0.0,0,0,0,1,1,0
